"","Latitude","Longitude","X100","NPP"
"29078",30.5,-73.5,20.884,253.979416666667
"29079",30.5,-72.5,20.807,253.336916666667
"29080",30.5,-71.5,20.541,247.033666666667
"29081",30.5,-70.5,20.412,245.437833333333
"29082",30.5,-69.5,20.453,239.1205
"29083",30.5,-68.5,20.546,233.564583333333
"29084",30.5,-67.5,20.321,243.905583333333
"29085",30.5,-66.5,20.558,257.4545
"29086",30.5,-65.5,20.504,243.080916666667
"29087",30.5,-64.5,20.561,256.362416666667
"29088",30.5,-63.5,20.311,230.71025
"29089",30.5,-62.5,20.643,221.134333333333
"29090",30.5,-61.5,20.795,231.65925
"29091",30.5,-60.5,20.759,230.613083333333
"29092",30.5,-59.5,20.173,231.884416666667
"29093",30.5,-58.5,20.192,232.396333333333
"29094",30.5,-57.5,20.251,241.74125
"29095",30.5,-56.5,20.167,246.855083333333
"29096",30.5,-55.5,20.283,228.605666666667
"29097",30.5,-54.5,20.346,233.128583333333
"29098",30.5,-53.5,20.496,242.724916666667
"29099",30.5,-52.5,20.711,248.782083333333
"29100",30.5,-51.5,19.893,256.840666666667
"29101",30.5,-50.5,20.188,221.226583333333
"29102",30.5,-49.5,20.264,236.280833333333
"29103",30.5,-48.5,19.965,238.025916666667
"29104",30.5,-47.5,20.306,228.195916666667
"29105",30.5,-46.5,20.312,231.280083333333
"29106",30.5,-45.5,19.963,231.054416666667
"29107",30.5,-44.5,20.278,236.495583333333
"29108",30.5,-43.5,20.09,253.158333333333
"29109",30.5,-42.5,20.04,257.013416666667
"29110",30.5,-41.5,19.869,250.597083333333
"29111",30.5,-40.5,20.054,236.99
"29112",30.5,-39.5,20.078,237.705916666667
"29113",30.5,-38.5,19.894,237.893666666667
"29114",30.5,-37.5,20.155,244.61975
"29115",30.5,-36.5,20.092,252.975916666667
"29116",30.5,-35.5,19.988,252.115583333333
"29117",30.5,-34.5,19.586,249.45725
"29118",30.5,-33.5,20.09,255.28025
"29119",30.5,-32.5,19.668,254.401083333333
"29120",30.5,-31.5,19.509,261.085666666667
"29121",30.5,-30.5,19.588,272.756166666667
"29122",30.5,-29.5,19.563,282.690166666667
"29123",30.5,-28.5,19.501,289.310833333333
"29124",30.5,-27.5,19.381,297.2115
"29125",30.5,-26.5,19.129,300.122166666667
"29126",30.5,-25.5,18.98,298.088666666667
"29127",30.5,-24.5,18.968,281.633583333333
"29128",30.5,-23.5,19.022,288.930583333333
"29129",30.5,-22.5,18.827,299.30975
"29130",30.5,-21.5,18.771,308.687166666667
"29131",30.5,-20.5,18.733,317.356666666667
"29132",30.5,-19.5,18.545,356.203
"29133",30.5,-18.5,18.366,351.66675
"29134",30.5,-17.5,18.515,382.543583333333
"29135",30.5,-16.5,18.282,407.385166666667
"29136",30.5,-15.5,17.911,435.64625
"29137",30.5,-14.5,17.82,450.411916666667
"29138",30.5,-13.5,17.504,470.648166666667
"29139",30.5,-12.5,17.331,526.002833333333
"29140",30.5,-11.5,17.039,591.481416666667
"29141",30.5,-10.5,16.676,935.618583333333
"29142",30.5,123.5,NA,2070.76916666667
"29143",30.5,124.5,NA,1653.33483333333
"29144",30.5,125.5,NA,1592.09375
"29145",30.5,126.5,NA,1230.483
"29146",30.5,127.5,17.903,714.074
"29147",30.5,128.5,19.387,518.748916666667
"29148",30.5,129.5,19.741,458.289416666667
"29149",30.5,130.5,19.942,470.040416666667
"29150",30.5,131.5,21.183,418.76875
"29151",30.5,132.5,21.49,355.254416666667
"29152",30.5,133.5,20.902,327.188916666667
"29153",30.5,134.5,20.23,332.079083333333
"29154",30.5,135.5,20.19,363.111166666667
"29155",30.5,136.5,20.102,413.894
"29156",30.5,137.5,20.295,429.581833333333
"29157",30.5,138.5,20.25,420.462333333333
"29158",30.5,139.5,20.343,376.539916666667
"29159",30.5,140.5,20.078,369.484833333333
"29160",30.5,141.5,19.679,373.25525
"29161",30.5,142.5,19.419,357.118583333333
"29162",30.5,143.5,19.339,370.753583333333
"29163",30.5,144.5,19.169,362.18575
"29164",30.5,145.5,18.98,342.38025
"29165",30.5,146.5,18.961,355.233583333333
"29166",30.5,147.5,19.043,350.549916666667
"29167",30.5,148.5,19.172,365.999666666667
"29168",30.5,149.5,18.723,360.366083333333
"29169",30.5,150.5,18.982,337.738
"29170",30.5,151.5,18.829,328.339083333333
"29171",30.5,152.5,18.797,317.549083333333
"29172",30.5,153.5,18.681,339.765416666667
"29173",30.5,154.5,18.857,330.81175
"29174",30.5,155.5,18.702,313.202666666667
"29175",30.5,156.5,18.572,293.965666666667
"29176",30.5,157.5,18.71,293.879166666667
"29177",30.5,158.5,18.714,294.46325
"29178",30.5,159.5,18.775,298.737916666667
"29179",30.5,160.5,18.784,293.04825
"29180",30.5,161.5,18.757,299.836
"29181",30.5,162.5,18.511,291.177666666667
"29182",30.5,163.5,18.367,270.80325
"29183",30.5,164.5,18.546,284.365833333333
"29184",30.5,165.5,18.524,291.810916666667
"29185",30.5,166.5,18.305,280.393916666667
"29186",30.5,167.5,18.036,284.105
"29187",30.5,168.5,18.006,290.930333333333
"29188",30.5,169.5,17.984,285.44025
"29189",30.5,170.5,18.071,303.300333333333
"29190",30.5,171.5,17.962,288.8265
"29191",30.5,172.5,17.706,284.605083333333
"29192",30.5,173.5,17.697,299.335416666667
"29193",30.5,174.5,17.587,285.361333333333
"29194",30.5,175.5,17.938,289.163833333333
"29195",30.5,176.5,17.507,294.010916666667
"29196",30.5,177.5,17.503,280.909666666667
"29197",30.5,178.5,17.682,266.560583333333
"29198",30.5,179.5,17.021,275.112833333333
"29199",31.5,-179.5,16.888,341.438083333333
"29200",31.5,-178.5,16.524,336.40725
"29201",31.5,-177.5,16.595,321.354083333333
"29202",31.5,-176.5,16.788,321.765
"29203",31.5,-175.5,16.801,311.205833333333
"29204",31.5,-174.5,17.09,315.459666666667
"29205",31.5,-173.5,16.133,317.21625
"29206",31.5,-172.5,16.209,303.517
"29207",31.5,-171.5,16.645,290.831416666667
"29208",31.5,-170.5,16.416,273.7045
"29209",31.5,-169.5,16.174,286.860666666667
"29210",31.5,-168.5,16.054,286.230333333333
"29211",31.5,-167.5,16.464,281.9765
"29212",31.5,-166.5,16.112,285.940083333333
"29213",31.5,-165.5,15.51,300.63075
"29214",31.5,-164.5,15.975,297.246083333333
"29215",31.5,-163.5,16.048,296.973666666667
"29216",31.5,-162.5,15.69,292.99425
"29217",31.5,-161.5,16.045,289.34475
"29218",31.5,-160.5,15.909,283.172916666667
"29219",31.5,-159.5,16.391,277.953416666667
"29220",31.5,-158.5,15.883,273.342
"29221",31.5,-157.5,15.749,275.1715
"29222",31.5,-156.5,16.094,270.76525
"29223",31.5,-155.5,17.246,268.60325
"29224",31.5,-154.5,16.937,266.7645
"29225",31.5,-153.5,16.543,263.504916666667
"29226",31.5,-152.5,16.628,265.950833333333
"29227",31.5,-151.5,16.431,266.142333333333
"29228",31.5,-150.5,16.976,268.123666666667
"29229",31.5,-149.5,17.488,268.674083333333
"29230",31.5,-148.5,17.903,271.73125
"29231",31.5,-147.5,17.699,272.975583333333
"29232",31.5,-146.5,17.734,274.172916666667
"29233",31.5,-145.5,17.98,277.20625
"29234",31.5,-144.5,18.171,277.30425
"29235",31.5,-143.5,17.997,284.109
"29236",31.5,-142.5,17.802,268.77125
"29237",31.5,-141.5,18.036,279.324416666667
"29238",31.5,-140.5,17.983,285.167833333333
"29239",31.5,-139.5,17.775,293.858083333333
"29240",31.5,-138.5,17.827,294.807416666667
"29241",31.5,-137.5,17.438,296.312333333333
"29242",31.5,-136.5,17.331,292.714166666667
"29243",31.5,-135.5,16.923,290.180416666667
"29244",31.5,-134.5,16.542,293.185166666667
"29245",31.5,-133.5,16.66,291.37375
"29246",31.5,-132.5,16.547,291.1865
"29247",31.5,-131.5,16.716,302.88125
"29248",31.5,-130.5,16.513,300.09875
"29249",31.5,-129.5,16.374,302.66975
"29250",31.5,-128.5,16.047,314.87775
"29251",31.5,-127.5,14.95,330.719916666667
"29252",31.5,-126.5,14.472,353.70825
"29253",31.5,-125.5,13.809,377.651916666667
"29254",31.5,-124.5,12.756,423.509916666667
"29255",31.5,-123.5,12.546,446.455916666667
"29256",31.5,-122.5,11.925,515.938333333333
"29257",31.5,-121.5,11.636,675.568
"29258",31.5,-120.5,11.69,712.469166666667
"29259",31.5,-119.5,10.392,645.20625
"29260",31.5,-118.5,10.401,797.441
"29261",31.5,-117.5,10.564,699.693166666667
"29262",31.5,-80.5,NA,1242.15983333333
"29263",31.5,-79.5,NA,401.5155
"29264",31.5,-78.5,24.4,292.670583333333
"29265",31.5,-77.5,24.022,287.946083333333
"29266",31.5,-76.5,22.807,284.121416666667
"29267",31.5,-75.5,21.802,284.16775
"29268",31.5,-74.5,20.849,285.291916666667
"29269",31.5,-73.5,20.845,281.87475
"29270",31.5,-72.5,20.53,280.218916666667
"29271",31.5,-71.5,20.305,291.169416666667
"29272",31.5,-70.5,20.448,286.895583333333
"29273",31.5,-69.5,20.38,280.787
"29274",31.5,-68.5,20.398,271.122416666667
"29275",31.5,-67.5,20.393,287.619833333333
"29276",31.5,-66.5,20.068,296.861166666667
"29277",31.5,-65.5,20.371,289.849
"29278",31.5,-64.5,20.077,282.76325
"29279",31.5,-63.5,20.353,274.23825
"29280",31.5,-62.5,20.287,262.463833333333
"29281",31.5,-61.5,20.471,270.795583333333
"29282",31.5,-60.5,20.093,260.463166666667
"29283",31.5,-59.5,20.004,256.372666666667
"29284",31.5,-58.5,19.925,279.001
"29285",31.5,-57.5,20.138,284.018666666667
"29286",31.5,-56.5,20.139,294.125083333333
"29287",31.5,-55.5,20.109,284.26375
"29288",31.5,-54.5,20.067,258.435666666667
"29289",31.5,-53.5,20.468,282.614
"29290",31.5,-52.5,20.131,292.248666666667
"29291",31.5,-51.5,20.035,291.246833333333
"29292",31.5,-50.5,20.305,268.243166666667
"29293",31.5,-49.5,20.237,257.50725
"29294",31.5,-48.5,20.006,251.431833333333
"29295",31.5,-47.5,19.543,253.68425
"29296",31.5,-46.5,20.078,253.896
"29297",31.5,-45.5,20.011,253.168333333333
"29298",31.5,-44.5,19.409,269.7225
"29299",31.5,-43.5,19.995,268.559
"29300",31.5,-42.5,19.724,290.37425
"29301",31.5,-41.5,19.613,291.1955
"29302",31.5,-40.5,19.787,278.497666666667
"29303",31.5,-39.5,19.562,279.929083333333
"29304",31.5,-38.5,19.532,286.54525
"29305",31.5,-37.5,19.608,284.15325
"29306",31.5,-36.5,19.554,284.382
"29307",31.5,-35.5,19.488,277.9835
"29308",31.5,-34.5,19.486,275.663916666667
"29309",31.5,-33.5,19.42,292.018166666667
"29310",31.5,-32.5,19.496,291.853666666667
"29311",31.5,-31.5,19.29,293.71925
"29312",31.5,-30.5,19.286,306.449
"29313",31.5,-29.5,19.046,317.037416666667
"29314",31.5,-28.5,19.123,331.995166666667
"29315",31.5,-27.5,19.199,322.595166666667
"29316",31.5,-26.5,18.931,314.214833333333
"29317",31.5,-25.5,18.94,319.392833333333
"29318",31.5,-24.5,18.772,313.859083333333
"29319",31.5,-23.5,18.699,306.362583333333
"29320",31.5,-22.5,18.804,310.346083333333
"29321",31.5,-21.5,18.668,324.425666666667
"29322",31.5,-20.5,18.604,334.4285
"29323",31.5,-19.5,18.305,334.744583333333
"29324",31.5,-18.5,18.334,353.995583333333
"29325",31.5,-17.5,18.036,366.248083333333
"29326",31.5,-16.5,18.152,393.0135
"29327",31.5,-15.5,17.996,421.322833333333
"29328",31.5,-14.5,17.696,467.722083333333
"29329",31.5,-13.5,17.476,474.117416666667
"29330",31.5,-12.5,17.255,499.930583333333
"29331",31.5,-11.5,17.022,617.541
"29332",31.5,-10.5,16.754,740.366583333333
"29333",31.5,17.5,16.034,308.775416666667
"29334",31.5,18.5,16.262,304.084583333333
"29335",31.5,19.5,15.937,316.6815
"29336",31.5,28.5,17.203,314.437333333333
"29337",31.5,29.5,17.212,327.155
"29338",31.5,123.5,NA,2092.6675
"29339",31.5,124.5,NA,1876.3275
"29340",31.5,125.5,NA,1567.23916666667
"29341",31.5,126.5,NA,1079.91408333333
"29342",31.5,127.5,17.39,793.78925
"29343",31.5,128.5,18.849,530.750833333333
"29344",31.5,129.5,18.205,595.720833333333
"29345",31.5,132.5,21.04,462.139583333333
"29346",31.5,133.5,20.905,381.585083333333
"29347",31.5,134.5,20.495,375.010416666667
"29348",31.5,135.5,20.182,422.851
"29349",31.5,136.5,20.128,525.775166666667
"29350",31.5,137.5,20.192,550.362083333333
"29351",31.5,138.5,20.403,513.7635
"29352",31.5,139.5,20.677,413.067583333333
"29353",31.5,140.5,20.437,396.16025
"29354",31.5,141.5,20.022,387.26625
"29355",31.5,142.5,19.543,394.220666666667
"29356",31.5,143.5,19.459,395.3245
"29357",31.5,144.5,19.196,383.958416666667
"29358",31.5,145.5,19.182,391.521333333333
"29359",31.5,146.5,19.252,374.512166666667
"29360",31.5,147.5,19.073,381.971416666667
"29361",31.5,148.5,19.051,392.206
"29362",31.5,149.5,18.867,399.427333333333
"29363",31.5,150.5,18.941,386.0275
"29364",31.5,151.5,18.71,376.3485
"29365",31.5,152.5,18.738,393.264666666667
"29366",31.5,153.5,18.595,388.133
"29367",31.5,154.5,18.868,410.180916666667
"29368",31.5,155.5,18.573,399.41175
"29369",31.5,156.5,18.433,370.737583333333
"29370",31.5,157.5,18.483,358.691416666667
"29371",31.5,158.5,18.515,341.900583333333
"29372",31.5,159.5,18.418,335.691916666667
"29373",31.5,160.5,18.498,343.713833333333
"29374",31.5,161.5,18.462,350.267083333333
"29375",31.5,162.5,18.304,333.637333333333
"29376",31.5,163.5,18.197,355.770666666667
"29377",31.5,164.5,18.413,355.15
"29378",31.5,165.5,18.117,364.336583333333
"29379",31.5,166.5,18.107,351.233166666667
"29380",31.5,167.5,17.979,334.376666666667
"29381",31.5,168.5,17.979,344.063333333333
"29382",31.5,169.5,17.978,339.393666666667
"29383",31.5,170.5,17.699,333.137416666667
"29384",31.5,171.5,18.127,348.28575
"29385",31.5,172.5,17.635,357.8485
"29386",31.5,173.5,17.692,369.362083333333
"29387",31.5,174.5,17.274,332.389833333333
"29388",31.5,175.5,17.351,342.637666666667
"29389",31.5,176.5,17.032,334.47925
"29390",31.5,177.5,17.024,328.796416666667
"29391",31.5,178.5,17.344,314.608166666667
"29392",31.5,179.5,17.302,303.76025
"29393",32.5,-179.5,16.29,381.127666666667
"29394",32.5,-178.5,16.258,352.890083333333
"29395",32.5,-177.5,16.038,337.023083333333
"29396",32.5,-176.5,16.588,324.859083333333
"29397",32.5,-175.5,16.351,351.8645
"29398",32.5,-174.5,16.253,361.70275
"29399",32.5,-173.5,15.796,341.43125
"29400",32.5,-172.5,15.957,338.5835
"29401",32.5,-171.5,15.661,325.8475
"29402",32.5,-170.5,15.807,318.33425
"29403",32.5,-169.5,15.702,306.0765
"29404",32.5,-168.5,15.625,299.598833333333
"29405",32.5,-167.5,15.366,301.82525
"29406",32.5,-166.5,15.587,298.61175
"29407",32.5,-165.5,15.357,314.292166666667
"29408",32.5,-164.5,15.242,321.163583333333
"29409",32.5,-163.5,14.89,311.428583333333
"29410",32.5,-162.5,15.166,310.479
"29411",32.5,-161.5,15.694,305.067416666667
"29412",32.5,-160.5,15.485,308.821666666667
"29413",32.5,-159.5,15.969,296.689
"29414",32.5,-158.5,15.736,291.923333333333
"29415",32.5,-157.5,15.424,284.909666666667
"29416",32.5,-156.5,15.241,288.449916666667
"29417",32.5,-155.5,15.944,282.7465
"29418",32.5,-154.5,15.195,277.521166666667
"29419",32.5,-153.5,15.782,275.209833333333
"29420",32.5,-152.5,15.549,274.922333333333
"29421",32.5,-151.5,15.826,279.79325
"29422",32.5,-150.5,16.399,280.900833333333
"29423",32.5,-149.5,16.479,279.0875
"29424",32.5,-148.5,16.548,277.49125
"29425",32.5,-147.5,16.912,275.916166666667
"29426",32.5,-146.5,17.168,279.719583333333
"29427",32.5,-145.5,16.764,282.1325
"29428",32.5,-144.5,16.911,285.022583333333
"29429",32.5,-143.5,17.203,286.54025
"29430",32.5,-142.5,16.966,287.478583333333
"29431",32.5,-141.5,17.134,285.984416666667
"29432",32.5,-140.5,17.377,295.129416666667
"29433",32.5,-139.5,17.145,292.682666666667
"29434",32.5,-138.5,17.253,289.88325
"29435",32.5,-137.5,17.088,300.087
"29436",32.5,-136.5,16.933,297.760666666667
"29437",32.5,-135.5,17.391,304.259833333333
"29438",32.5,-134.5,16.338,306.6325
"29439",32.5,-133.5,15.846,297.941583333333
"29440",32.5,-132.5,15.025,307.773833333333
"29441",32.5,-131.5,15.554,307.042166666667
"29442",32.5,-130.5,15.15,317.8995
"29443",32.5,-129.5,15.127,324.5195
"29444",32.5,-128.5,14.739,321.600166666667
"29445",32.5,-127.5,14.602,337.077666666667
"29446",32.5,-126.5,13.628,366.264
"29447",32.5,-125.5,13.084,398.525333333333
"29448",32.5,-124.5,12.242,442.796583333333
"29449",32.5,-123.5,11.901,523.543166666667
"29450",32.5,-122.5,11.263,567.193833333333
"29451",32.5,-121.5,10.704,738.903166666667
"29452",32.5,-120.5,10.517,870.634166666667
"29453",32.5,-119.5,10.107,1118.12383333333
"29454",32.5,-118.5,10.125,1092.81633333333
"29455",32.5,-117.5,10.367,1021.12491666667
"29456",32.5,-78.5,21.665,535.561666666667
"29457",32.5,-77.5,23.043,389.239083333333
"29458",32.5,-76.5,23.715,297.3345
"29459",32.5,-75.5,22.465,304.632333333333
"29460",32.5,-74.5,20.615,311.75
"29461",32.5,-73.5,20.492,299.133083333333
"29462",32.5,-72.5,20.689,295.638
"29463",32.5,-71.5,20.25,311.487666666667
"29464",32.5,-70.5,20.421,312.22325
"29465",32.5,-69.5,20.266,311.103833333333
"29466",32.5,-68.5,20.469,318.714416666667
"29467",32.5,-67.5,20.189,328.5605
"29468",32.5,-66.5,20.27,324.721
"29469",32.5,-65.5,20.053,307.36425
"29470",32.5,-64.5,20.086,442.75925
"29471",32.5,-63.5,20.134,306.584416666667
"29472",32.5,-62.5,20.128,315.875
"29473",32.5,-61.5,19.997,296.18325
"29474",32.5,-60.5,20.104,287.916416666667
"29475",32.5,-59.5,19.96,291.576416666667
"29476",32.5,-58.5,20.072,311.137166666667
"29477",32.5,-57.5,20.019,310.720583333333
"29478",32.5,-56.5,19.966,326.324833333333
"29479",32.5,-55.5,20.049,339.909166666667
"29480",32.5,-54.5,20.022,314.2965
"29481",32.5,-53.5,19.361,307.5385
"29482",32.5,-52.5,19.622,306.87825
"29483",32.5,-51.5,19.746,306.741916666667
"29484",32.5,-50.5,19.99,332.0235
"29485",32.5,-49.5,19.818,307.710583333333
"29486",32.5,-48.5,19.567,285.503083333333
"29487",32.5,-47.5,19.504,300.002166666667
"29488",32.5,-46.5,19.853,300.726083333333
"29489",32.5,-45.5,19.297,312.601416666667
"29490",32.5,-44.5,19.035,303.763166666667
"29491",32.5,-43.5,19.432,305.111333333333
"29492",32.5,-42.5,19.361,322.541583333333
"29493",32.5,-41.5,19.178,316.653416666667
"29494",32.5,-40.5,19.092,302.124166666667
"29495",32.5,-39.5,19.161,321.747583333333
"29496",32.5,-38.5,19.286,333.207916666667
"29497",32.5,-37.5,19.012,328.401916666667
"29498",32.5,-36.5,18.93,332.0165
"29499",32.5,-35.5,19.259,313.858083333333
"29500",32.5,-34.5,19.387,298.22575
"29501",32.5,-33.5,19.263,311.188666666667
"29502",32.5,-32.5,19.042,325.296333333333
"29503",32.5,-31.5,19.158,335.832166666667
"29504",32.5,-30.5,18.966,323.81025
"29505",32.5,-29.5,18.989,349.274916666667
"29506",32.5,-28.5,18.937,350.374
"29507",32.5,-27.5,18.728,349.382333333333
"29508",32.5,-26.5,18.52,328.49025
"29509",32.5,-25.5,18.834,339.318
"29510",32.5,-24.5,18.523,331.44725
"29511",32.5,-23.5,18.597,329.941916666667
"29512",32.5,-22.5,18.617,336.587166666667
"29513",32.5,-21.5,18.393,337.87675
"29514",32.5,-20.5,18.429,342.242333333333
"29515",32.5,-19.5,18.406,372.830333333333
"29516",32.5,-18.5,18.204,368.721916666667
"29517",32.5,-17.5,18.053,391.773
"29518",32.5,-15.5,17.719,421.4505
"29519",32.5,-14.5,17.539,434.744333333333
"29520",32.5,-13.5,17.256,431.100833333333
"29521",32.5,-12.5,17.25,466.467583333333
"29522",32.5,-11.5,17.244,467.287416666667
"29523",32.5,-10.5,16.956,495.994333333333
"29524",32.5,-9.5,16.762,1209.87683333333
"29525",32.5,16.5,16.292,292.93875
"29526",32.5,17.5,16.328,291.604916666667
"29527",32.5,18.5,16.29,303.204583333333
"29528",32.5,19.5,16.309,311.75375
"29529",32.5,24.5,16.559,319.580416666667
"29530",32.5,25.5,17.078,314.56025
"29531",32.5,26.5,17.1,311.45325
"29532",32.5,27.5,17.183,306.065916666667
"29533",32.5,28.5,17.109,311.18525
"29534",32.5,29.5,17.143,316.678916666667
"29535",32.5,30.5,17.218,301.057666666667
"29536",32.5,31.5,17.324,293.367416666667
"29537",32.5,32.5,17.279,294.949916666667
"29538",32.5,33.5,17.423,295.262166666667
"29539",32.5,34.5,17.533,363.073083333333
"29540",32.5,123.5,NA,2612.40583333333
"29541",32.5,124.5,NA,2091.52833333333
"29542",32.5,125.5,NA,1727.69841666667
"29543",32.5,126.5,15.739,1009.90616666667
"29544",32.5,127.5,17.064,773.948333333333
"29545",32.5,128.5,17.474,673.919916666667
"29546",32.5,132.5,17.973,730.478166666667
"29547",32.5,133.5,19.009,580.076
"29548",32.5,134.5,21.147,567.786
"29549",32.5,135.5,20.908,600.689666666667
"29550",32.5,136.5,20.75,602.893083333333
"29551",32.5,137.5,20.304,592.3995
"29552",32.5,138.5,19.982,537.465416666667
"29553",32.5,139.5,19.705,439.81325
"29554",32.5,140.5,20.111,406.290583333333
"29555",32.5,141.5,20.083,402.8125
"29556",32.5,142.5,19.767,403.084666666667
"29557",32.5,143.5,19.253,433.340333333333
"29558",32.5,144.5,19.525,422.02975
"29559",32.5,145.5,19.458,440.310916666667
"29560",32.5,146.5,19.482,409.714666666667
"29561",32.5,147.5,19.165,458.77275
"29562",32.5,148.5,18.889,424.737416666667
"29563",32.5,149.5,18.882,446.05375
"29564",32.5,150.5,18.741,470.125416666667
"29565",32.5,151.5,18.761,473.096666666667
"29566",32.5,152.5,19.108,485.994
"29567",32.5,153.5,19.052,485.15825
"29568",32.5,154.5,18.811,486.250333333333
"29569",32.5,155.5,18.319,464.365166666667
"29570",32.5,156.5,18.18,444.27275
"29571",32.5,157.5,18.223,461.2235
"29572",32.5,158.5,18.236,451.684666666667
"29573",32.5,159.5,18.147,473.429833333333
"29574",32.5,160.5,18.11,486.665166666667
"29575",32.5,161.5,18.184,385.59525
"29576",32.5,162.5,17.991,372.472
"29577",32.5,163.5,18.291,389.576916666667
"29578",32.5,164.5,18.241,396.4275
"29579",32.5,165.5,17.837,409.831666666667
"29580",32.5,166.5,17.8,381.056916666667
"29581",32.5,167.5,17.573,394.002833333333
"29582",32.5,168.5,17.752,403.583333333333
"29583",32.5,169.5,17.106,395.667583333333
"29584",32.5,170.5,17.2,383.469916666667
"29585",32.5,171.5,17.437,408.551333333333
"29586",32.5,172.5,17.127,410.3655
"29587",32.5,173.5,17.156,415.459166666667
"29588",32.5,174.5,17.288,403.135166666667
"29589",32.5,175.5,16.593,366.608416666667
"29590",32.5,176.5,17.027,349.370416666667
"29591",32.5,177.5,16.846,364.6795
"29592",32.5,178.5,17.02,369.298916666667
"29593",32.5,179.5,16.682,373.401166666667
"29594",33.5,-179.5,15.417,391.785
"29595",33.5,-178.5,16.092,383.453833333333
"29596",33.5,-177.5,15.813,367.284583333333
"29597",33.5,-176.5,16.021,372.752833333333
"29598",33.5,-175.5,15.32,379.86275
"29599",33.5,-174.5,15.516,381.259
"29600",33.5,-173.5,15.346,355.394083333333
"29601",33.5,-172.5,15.365,353.614083333333
"29602",33.5,-171.5,15.357,364.85325
"29603",33.5,-170.5,14.868,361.65
"29604",33.5,-169.5,15.399,347.489
"29605",33.5,-168.5,15.104,322.885333333333
"29606",33.5,-167.5,14.953,363.272083333333
"29607",33.5,-166.5,14.807,333.714583333333
"29608",33.5,-165.5,14.838,330.636
"29609",33.5,-164.5,14.671,348.972916666667
"29610",33.5,-163.5,14.867,334.864333333333
"29611",33.5,-162.5,14.872,320.646916666667
"29612",33.5,-161.5,14.549,322.6475
"29613",33.5,-160.5,14.41,315.245083333333
"29614",33.5,-159.5,14.488,310.146083333333
"29615",33.5,-158.5,14.506,305.465166666667
"29616",33.5,-157.5,14.71,301.750666666667
"29617",33.5,-156.5,15.088,297.637833333333
"29618",33.5,-155.5,14.848,287.154083333333
"29619",33.5,-154.5,15.087,284.387
"29620",33.5,-153.5,14.843,281.110916666667
"29621",33.5,-152.5,14.457,284.7875
"29622",33.5,-151.5,15.069,278.3915
"29623",33.5,-150.5,15.845,289.574666666667
"29624",33.5,-149.5,15.378,291.340583333333
"29625",33.5,-148.5,15.779,284.316333333333
"29626",33.5,-147.5,15.735,289.056583333333
"29627",33.5,-146.5,16.463,285.819916666667
"29628",33.5,-145.5,16.253,282.975666666667
"29629",33.5,-144.5,16.163,283.35325
"29630",33.5,-143.5,16.612,292.80175
"29631",33.5,-142.5,16.873,298.110916666667
"29632",33.5,-141.5,16.659,294.097916666667
"29633",33.5,-140.5,16.397,294.82225
"29634",33.5,-139.5,16.187,293.682583333333
"29635",33.5,-138.5,16.332,300.555666666667
"29636",33.5,-137.5,16.429,305.264583333333
"29637",33.5,-136.5,16.136,307.091833333333
"29638",33.5,-135.5,16.083,310.840166666667
"29639",33.5,-134.5,15.838,294.71675
"29640",33.5,-133.5,15.559,299.978916666667
"29641",33.5,-132.5,15.538,307.967666666667
"29642",33.5,-131.5,15.855,319.227166666667
"29643",33.5,-130.5,14.405,333.755333333333
"29644",33.5,-129.5,14.138,343.5005
"29645",33.5,-128.5,13.875,348.76475
"29646",33.5,-127.5,13.189,366.27275
"29647",33.5,-126.5,13.223,445.156166666667
"29648",33.5,-125.5,12.409,474.754666666667
"29649",33.5,-124.5,11.716,542.016333333333
"29650",33.5,-123.5,11.156,623.3765
"29651",33.5,-122.5,10.635,726.63075
"29652",33.5,-121.5,10.222,896.805
"29653",33.5,-120.5,9.824,1490.041
"29654",33.5,-119.5,9.848,1737.02133333333
"29655",33.5,-118.5,10.224,1176.466
"29656",33.5,-77.5,NA,761.772916666667
"29657",33.5,-76.5,NA,370.082333333333
"29658",33.5,-75.5,23.257,305.995666666667
"29659",33.5,-74.5,20.982,313.903083333333
"29660",33.5,-73.5,20.941,322.468083333333
"29661",33.5,-72.5,20.221,319.20075
"29662",33.5,-71.5,20.381,317.475916666667
"29663",33.5,-70.5,20.571,332.277583333333
"29664",33.5,-69.5,20.552,340.495333333333
"29665",33.5,-68.5,20.253,346.585583333333
"29666",33.5,-67.5,20.214,345.322083333333
"29667",33.5,-66.5,20.296,350.830416666667
"29668",33.5,-65.5,20.226,336.794
"29669",33.5,-64.5,20.175,346.376583333333
"29670",33.5,-63.5,19.986,342.441833333333
"29671",33.5,-62.5,19.946,346.704416666667
"29672",33.5,-61.5,20.075,346.565166666667
"29673",33.5,-60.5,20.151,340.644916666667
"29674",33.5,-59.5,19.897,342.06925
"29675",33.5,-58.5,19.678,345.473583333333
"29676",33.5,-57.5,19.828,336.329666666667
"29677",33.5,-56.5,19.778,343.455583333333
"29678",33.5,-55.5,19.809,358.957
"29679",33.5,-54.5,19.766,350.199833333333
"29680",33.5,-53.5,19.731,340.361916666667
"29681",33.5,-52.5,19.498,358.967333333333
"29682",33.5,-51.5,19.542,358.267
"29683",33.5,-50.5,19.568,395.548
"29684",33.5,-49.5,19.377,352.128583333333
"29685",33.5,-48.5,19.08,346.867416666667
"29686",33.5,-47.5,19.176,361.672833333333
