"","df71.Fz0","df71.Longitude","df71.Latitude"
"31349",63.8940248870572,-20.5,44.5
"31350",59.890127875147,-19.5,44.5
"31351",63.5366975624329,-18.5,44.5
"31352",59.8075305771519,-17.5,44.5
"31353",66.1817532135714,-16.5,44.5
"31354",77.1589236854201,-15.5,44.5
"31355",74.5600445710878,-14.5,44.5
"31356",62.144698354745,-13.5,44.5
"31357",60.0276696750834,-12.5,44.5
"31358",52.6838302411861,-11.5,44.5
"31359",57.451055514636,-10.5,44.5
"31360",61.4201025832209,-9.5,44.5
"31361",58.3343493748067,-8.5,44.5
"31362",59.8858755388995,-7.5,44.5
"31363",55.4472157194649,-6.5,44.5
"31364",59.1119630407616,-5.5,44.5
"31365",53.7186139440986,-4.5,44.5
"31366",57.3778642703743,-3.5,44.5
"31367",63.7397455272696,-2.5,44.5
"31368",103.615801195229,-1.5,44.5
"31369",72.9011224097642,32.5,44.5
"31370",72.6159093926561,33.5,44.5
"31371",73.0061756462113,35.5,44.5
"31372",72.4244562212418,36.5,44.5
"31373",73.328110556469,37.5,44.5
"31374",120,137.5,44.5
"31375",120,138.5,44.5
"31376",120,139.5,44.5
"31377",103.01031984574,140.5,44.5
"31378",108.818295831176,141.5,44.5
"31379",120,144.5,44.5
"31380",120,145.5,44.5
"31381",120,148.5,44.5
"31382",120,149.5,44.5
"31383",120,150.5,44.5
"31384",120,151.5,44.5
"31385",120,152.5,44.5
"31386",120,153.5,44.5
"31387",104.724416797698,154.5,44.5
"31388",120,155.5,44.5
"31389",116.675649650824,156.5,44.5
"31390",115.634735277705,157.5,44.5
"31391",112.664922622908,158.5,44.5
"31392",105.101895822051,159.5,44.5
"31393",111.811435206916,160.5,44.5
"31394",92.5841361337124,161.5,44.5
"31395",88.2188138674563,162.5,44.5
"31396",81.0653445656089,163.5,44.5
"31397",86.204297483385,164.5,44.5
"31398",89.2854717536049,165.5,44.5
"31399",82.6538681825793,166.5,44.5
"31400",78.1708057265377,167.5,44.5
"31401",78.2721754167625,168.5,44.5
"31402",87.8963666070097,169.5,44.5
"31403",90.4640022405746,170.5,44.5
"31404",79.1132088131869,171.5,44.5
"31405",79.8017129516871,172.5,44.5
"31406",81.3989320646422,173.5,44.5
"31407",75.8332631918342,174.5,44.5
"31408",67.4178881009621,175.5,44.5
"31409",69.2904824761511,176.5,44.5
"31410",70.6604583353209,177.5,44.5
"31411",70.0019390690033,178.5,44.5
"31412",56.4701784909044,179.5,44.5
"31413",72.3970977856125,-179.5,45.5
"31414",64.0780549022888,-178.5,45.5
"31415",69.1123284964869,-177.5,45.5
"31416",64.4412809283966,-176.5,45.5
"31417",64.0968522033615,-175.5,45.5
"31418",59.485113821958,-174.5,45.5
"31419",65.9600557307338,-173.5,45.5
"31420",65.918438889512,-172.5,45.5
"31421",60.5853971061063,-171.5,45.5
"31422",57.6997321799801,-170.5,45.5
"31423",62.6692764572274,-169.5,45.5
"31424",65.2149246096737,-168.5,45.5
"31425",67.8984352163608,-167.5,45.5
"31426",65.2903207826149,-166.5,45.5
"31427",48.9040049431369,-165.5,45.5
"31428",48.7894825633331,-164.5,45.5
"31429",45.2904413224377,-163.5,45.5
"31430",43.7440890865438,-162.5,45.5
"31431",47.6620299349271,-161.5,45.5
"31432",49.7271766207824,-160.5,45.5
"31433",48.9115982686226,-159.5,45.5
"31434",48.3169567262755,-158.5,45.5
"31435",46.8313419225392,-157.5,45.5
"31436",44.0089151393862,-156.5,45.5
"31437",44.8185883671991,-155.5,45.5
"31438",45.4479153426044,-154.5,45.5
"31439",45.6603810720271,-153.5,45.5
"31440",42.3619449019427,-152.5,45.5
"31441",47.6608674729662,-151.5,45.5
"31442",47.4660204672159,-150.5,45.5
"31443",48.0668638419649,-149.5,45.5
"31444",48.1347436722077,-148.5,45.5
"31445",50.128777590033,-147.5,45.5
"31446",51.6774830778599,-146.5,45.5
"31447",53.1594760808184,-145.5,45.5
"31448",52.4803880516733,-144.5,45.5
"31449",54.6928291291439,-143.5,45.5
"31450",57.9671906251883,-142.5,45.5
"31451",57.9273901630778,-141.5,45.5
"31452",57.598546311882,-140.5,45.5
"31453",57.4019725104679,-139.5,45.5
"31454",52.894187399942,-138.5,45.5
"31455",52.8929543372464,-137.5,45.5
"31456",56.0139840798507,-136.5,45.5
"31457",54.2744048375788,-135.5,45.5
"31458",58.4278692723244,-134.5,45.5
"31459",58.9352292477683,-133.5,45.5
"31460",51.9756000133298,-132.5,45.5
"31461",50.551997900047,-131.5,45.5
"31462",52.8066994882756,-130.5,45.5
"31463",50.4775915637804,-129.5,45.5
"31464",51.2293683881509,-128.5,45.5
"31465",62.7413254319619,-127.5,45.5
"31466",70.7145952106355,-126.5,45.5
"31467",84.554731055595,-125.5,45.5
"31468",120,-124.5,45.5
"31469",120,-59.5,45.5
"31470",120,-58.5,45.5
"31471",120,-57.5,45.5
"31472",120,-56.5,45.5
"31473",120,-55.5,45.5
"31474",120,-54.5,45.5
"31475",120,-53.5,45.5
"31476",120,-52.5,45.5
"31477",120,-47.5,45.5
"31478",120,-46.5,45.5
"31479",120,-45.5,45.5
"31480",85.5342664832287,-44.5,45.5
"31481",58.6311754060315,-43.5,45.5
"31482",54.6254585460303,-42.5,45.5
"31483",55.4513256788215,-41.5,45.5
"31484",58.701791978043,-40.5,45.5
"31485",55.7517763498137,-39.5,45.5
"31486",56.7893474201155,-38.5,45.5
"31487",54.9499436935825,-37.5,45.5
"31488",54.7486076782288,-36.5,45.5
"31489",51.3967072512482,-35.5,45.5
"31490",50.2489211830676,-34.5,45.5
"31491",48.7860923548742,-33.5,45.5
"31492",46.7973326779539,-32.5,45.5
"31493",49.4457044890065,-31.5,45.5
"31494",50.1040174685665,-30.5,45.5
"31495",49.5169752179733,-29.5,45.5
"31496",47.2673718348749,-28.5,45.5
"31497",45.1524779092457,-27.5,45.5
"31498",43.5681157803077,-26.5,45.5
"31499",42.6178940080086,-25.5,45.5
"31500",47.0993665019435,-24.5,45.5
"31501",50.833501340696,-23.5,45.5
"31502",53.4671186398567,-22.5,45.5
"31503",57.8966807551384,-21.5,45.5
"31504",56.7055588639432,-20.5,45.5
"31505",58.90233003698,-19.5,45.5
"31506",63.4012545550457,-18.5,45.5
"31507",66.2056467476512,-17.5,45.5
"31508",72.7167935226219,-16.5,45.5
"31509",67.2479812501101,-15.5,45.5
"31510",68.8847890070088,-14.5,45.5
"31511",67.7414593722546,-13.5,45.5
"31512",66.2627814585342,-12.5,45.5
"31513",72.0015802557087,-11.5,45.5
"31514",70.3703284241099,-10.5,45.5
"31515",64.4493148496444,-9.5,45.5
"31516",59.4680463763253,-8.5,45.5
"31517",59.8227601743591,-7.5,45.5
"31518",60.1659162622076,-6.5,45.5
"31519",54.2400608504707,-5.5,45.5
"31520",56.693075761351,-4.5,45.5
"31521",64.5067283919728,-3.5,45.5
"31522",74.0842752573195,-2.5,45.5
"31523",120,138.5,45.5
"31524",120,139.5,45.5
"31525",113.791857579026,140.5,45.5
"31526",120,143.5,45.5
"31527",120,144.5,45.5
"31528",120,145.5,45.5
"31529",120,146.5,45.5
"31530",113.4498549508,150.5,45.5
"31531",120,151.5,45.5
"31532",120,152.5,45.5
"31533",120,153.5,45.5
"31534",118.301233301994,154.5,45.5
"31535",103.714229142543,155.5,45.5
"31536",92.9372956751435,156.5,45.5
"31537",99.7542998859914,157.5,45.5
"31538",90.7520972875268,158.5,45.5
"31539",95.267470390134,159.5,45.5
"31540",93.027548740188,160.5,45.5
"31541",98.1582173850088,161.5,45.5
"31542",82.0573037691395,162.5,45.5
"31543",78.6938478004565,163.5,45.5
"31544",89.5884412895457,164.5,45.5
"31545",88.4352528848313,165.5,45.5
"31546",83.9807843689859,166.5,45.5
"31547",83.0541940870766,167.5,45.5
"31548",82.90049653862,168.5,45.5
"31549",82.808768098544,169.5,45.5
"31550",78.0982592189648,170.5,45.5
"31551",76.3782946738738,171.5,45.5
"31552",77.121237374606,172.5,45.5
"31553",73.5212848086781,173.5,45.5
"31554",83.6666427665271,174.5,45.5
"31555",71.220247967355,175.5,45.5
"31556",71.5258867293242,176.5,45.5
"31557",65.5723405935092,177.5,45.5
"31558",64.173907293555,178.5,45.5
"31559",67.8698774819825,179.5,45.5
"31560",68.1320445613436,-179.5,46.5
"31561",69.7858378131339,-178.5,46.5
"31562",63.3176152314384,-177.5,46.5
"31563",65.0389120128978,-176.5,46.5
"31564",66.8490319789911,-175.5,46.5
"31565",64.8310344528449,-174.5,46.5
"31566",71.9773522283888,-173.5,46.5
"31567",65.3034176512258,-172.5,46.5
"31568",66.2202689425787,-171.5,46.5
"31569",69.6085270363383,-170.5,46.5
"31570",73.6968715039924,-169.5,46.5
"31571",68.075223680754,-168.5,46.5
"31572",73.0020874441033,-167.5,46.5
"31573",75.3341245843627,-166.5,46.5
"31574",72.4306782235901,-165.5,46.5
"31575",67.8828071480811,-164.5,46.5
"31576",55.3057372796848,-163.5,46.5
"31577",51.7511238215241,-162.5,46.5
"31578",52.4327441614698,-161.5,46.5
"31579",49.8283747542053,-160.5,46.5
"31580",53.7519601137744,-159.5,46.5
"31581",45.6197200355945,-158.5,46.5
"31582",52.6234325661463,-157.5,46.5
"31583",50.0863682007974,-156.5,46.5
"31584",48.6508571433839,-155.5,46.5
"31585",49.1337646978018,-154.5,46.5
"31586",45.1806779317693,-153.5,46.5
"31587",47.2105776613193,-152.5,46.5
"31588",48.1588666598744,-151.5,46.5
"31589",49.3003574333444,-150.5,46.5
"31590",48.7891577037863,-149.5,46.5
"31591",48.3151282195217,-148.5,46.5
"31592",50.8709177211626,-147.5,46.5
"31593",52.0353302681053,-146.5,46.5
"31594",50.4556094967827,-145.5,46.5
"31595",50.0506490992347,-144.5,46.5
"31596",57.4689552315578,-143.5,46.5
"31597",55.8035836843038,-142.5,46.5
"31598",58.8798595230751,-141.5,46.5
"31599",63.4456334663442,-140.5,46.5
"31600",60.1082286958875,-139.5,46.5
"31601",56.0427636902114,-138.5,46.5
"31602",59.2731240569443,-137.5,46.5
"31603",55.2380392354164,-136.5,46.5
"31604",60.047092091508,-135.5,46.5
"31605",58.002911905284,-134.5,46.5
"31606",57.8230376731283,-133.5,46.5
"31607",54.9841629574623,-132.5,46.5
"31608",52.874647631165,-131.5,46.5
"31609",54.9305785392029,-130.5,46.5
"31610",57.626240150739,-129.5,46.5
"31611",56.3297956328181,-128.5,46.5
"31612",57.7973468760761,-127.5,46.5
"31613",68.2837754609478,-126.5,46.5
"31614",97.9638316772265,-125.5,46.5
"31615",120,-124.5,46.5
"31616",120,-59.5,46.5
"31617",120,-58.5,46.5
"31618",120,-57.5,46.5
"31619",120,-56.5,46.5
"31620",120,-55.5,46.5
"31621",120,-54.5,46.5
"31622",120,-52.5,46.5
"31623",120,-51.5,46.5
"31624",115.061324856513,-50.5,46.5
"31625",115.246951628288,-48.5,46.5
"31626",107.677424078593,-47.5,46.5
"31627",120,-46.5,46.5
"31628",120,-45.5,46.5
"31629",120,-44.5,46.5
"31630",120,-43.5,46.5
"31631",97.3553514243052,-42.5,46.5
"31632",75.5462645934313,-41.5,46.5
"31633",53.4814949151351,-40.5,46.5
"31634",50.5347494575177,-39.5,46.5
"31635",51.3529306024659,-38.5,46.5
"31636",55.6999182498146,-37.5,46.5
"31637",54.5082402337356,-36.5,46.5
"31638",55.3290649713052,-35.5,46.5
"31639",56.2774521616535,-34.5,46.5
"31640",53.3170449566813,-33.5,46.5
"31641",56.7821833432293,-32.5,46.5
"31642",54.4482075041662,-31.5,46.5
"31643",57.8377538404426,-30.5,46.5
"31644",53.4408878508214,-29.5,46.5
"31645",52.8309962510442,-28.5,46.5
"31646",48.8171273897565,-27.5,46.5
"31647",50.436473218534,-26.5,46.5
"31648",45.736982530032,-25.5,46.5
"31649",59.7425151509861,-24.5,46.5
"31650",62.804327243691,-23.5,46.5
"31651",64.4308291552898,-22.5,46.5
"31652",72.5222290444297,-21.5,46.5
"31653",62.4737216625658,-20.5,46.5
"31654",61.9313920392229,-19.5,46.5
"31655",67.5508570608239,-18.5,46.5
"31656",68.9619921044389,-17.5,46.5
"31657",67.6119345947352,-16.5,46.5
"31658",67.5403969271455,-15.5,46.5
"31659",67.3486410730737,-14.5,46.5
"31660",70.4802897518464,-13.5,46.5
"31661",67.4763613547641,-12.5,46.5
"31662",70.3508966647772,-11.5,46.5
"31663",71.202202869714,-10.5,46.5
"31664",65.7116689417648,-9.5,46.5
"31665",65.0301409542654,-8.5,46.5
"31666",66.3573775953452,-7.5,46.5
"31667",66.3129832887633,-6.5,46.5
"31668",67.4876903721306,-5.5,46.5
"31669",63.9605282560761,-4.5,46.5
"31670",70.485044246992,-3.5,46.5
"31671",98.7381608318349,-2.5,46.5
"31672",120,139.5,46.5
"31673",113.443628635353,140.5,46.5
"31674",111.73171990418,141.5,46.5
"31675",120,144.5,46.5
"31676",120,145.5,46.5
"31677",120,146.5,46.5
"31678",120,147.5,46.5
"31679",120,148.5,46.5
"31680",120,149.5,46.5
"31681",120,150.5,46.5
"31682",104.71280783203,151.5,46.5
"31683",120,152.5,46.5
"31684",120,153.5,46.5
"31685",120,154.5,46.5
"31686",115.721877736658,155.5,46.5
"31687",98.6786588243446,156.5,46.5
"31688",80.3568544312004,157.5,46.5
"31689",84.0966568596591,158.5,46.5
"31690",97.6985687262862,159.5,46.5
"31691",89.5315316248706,160.5,46.5
"31692",87.8893687617746,161.5,46.5
"31693",84.5455821744011,162.5,46.5
"31694",85.3120313598182,163.5,46.5
"31695",71.3800995120369,164.5,46.5
"31696",70.5292403127034,165.5,46.5
"31697",78.6299101748209,166.5,46.5
"31698",83.4227246049858,167.5,46.5
"31699",87.5205842092871,168.5,46.5
"31700",76.5920277910169,169.5,46.5
"31701",72.8482340125407,170.5,46.5
"31702",75.794137551419,171.5,46.5
"31703",73.67863567181,172.5,46.5
"31704",74.5200350263435,173.5,46.5
"31705",73.8405848514871,174.5,46.5
"31706",71.2097891351567,175.5,46.5
"31707",72.6469310498009,176.5,46.5
"31708",71.4742004457942,177.5,46.5
"31709",70.4458329073421,178.5,46.5
"31710",69.7843050767089,179.5,46.5
"31711",79.1977617480336,-179.5,47.5
"31712",73.1123443467178,-178.5,47.5
"31713",68.4951035180569,-177.5,47.5
"31714",69.5196349983849,-176.5,47.5
"31715",70.5733659281151,-175.5,47.5
"31716",68.5123695718426,-174.5,47.5
"31717",66.7973541649119,-173.5,47.5
"31718",67.1102559386635,-172.5,47.5
"31719",64.1916249950085,-171.5,47.5
"31720",65.9479244409887,-170.5,47.5
"31721",72.1752867767984,-169.5,47.5
"31722",75.0235946595909,-168.5,47.5
"31723",75.9772010085033,-167.5,47.5
"31724",78.13353340866,-166.5,47.5
"31725",73.5974781486345,-165.5,47.5
"31726",70.1927109436989,-164.5,47.5
"31727",62.5443462401297,-163.5,47.5
"31728",66.2889720994516,-162.5,47.5
"31729",63.0271740296174,-161.5,47.5
"31730",61.0049313895727,-160.5,47.5
"31731",66.0015772376065,-159.5,47.5
"31732",66.5182496641623,-158.5,47.5
"31733",60.7149956425945,-157.5,47.5
"31734",59.2415639732011,-156.5,47.5
"31735",59.7216344280162,-155.5,47.5
"31736",53.8001219674249,-154.5,47.5
"31737",48.5169793667769,-153.5,47.5
"31738",46.9931679270857,-152.5,47.5
"31739",46.5179606229319,-151.5,47.5
"31740",48.5686516371237,-150.5,47.5
"31741",49.7474142513575,-149.5,47.5
"31742",48.0545334767358,-148.5,47.5
"31743",47.9368680615535,-147.5,47.5
"31744",54.3749852399259,-146.5,47.5
"31745",55.5997100405563,-145.5,47.5
"31746",53.9557593372686,-144.5,47.5
"31747",56.7285774695155,-143.5,47.5
"31748",58.3267043957668,-142.5,47.5
"31749",59.7478222745742,-141.5,47.5
"31750",58.4510069888167,-140.5,47.5
"31751",57.5933296286836,-139.5,47.5
"31752",58.5932614509577,-138.5,47.5
"31753",59.6855866064889,-137.5,47.5
"31754",56.2890617842324,-136.5,47.5
"31755",58.3659623413736,-135.5,47.5
"31756",61.8203175913911,-134.5,47.5
"31757",57.0892268343426,-133.5,47.5
"31758",57.2279303350937,-132.5,47.5
"31759",55.7370286926654,-131.5,47.5
"31760",60.8640384927982,-130.5,47.5
"31761",64.1202877760396,-129.5,47.5
"31762",64.6935574877014,-128.5,47.5
"31763",76.702579550516,-127.5,47.5
"31764",92.1427243379533,-126.5,47.5
"31765",102.308080005124,-125.5,47.5
"31766",120,-124.5,47.5
"31767",120,-59.5,47.5
"31768",120,-51.5,47.5
"31769",118.041601210425,-50.5,47.5
"31770",120,-49.5,47.5
"31771",117.721185101065,-48.5,47.5
"31772",108.18812183422,-47.5,47.5
"31773",113.828109595439,-46.5,47.5
"31774",120,-45.5,47.5
"31775",120,-44.5,47.5
"31776",120,-43.5,47.5
"31777",116.754085053657,-42.5,47.5
"31778",69.3234729428118,-41.5,47.5
"31779",51.9744581084201,-40.5,47.5
"31780",45.7030091113126,-39.5,47.5
"31781",46.7443723788198,-38.5,47.5
"31782",54.8575604537084,-37.5,47.5
"31783",62.1628968908156,-36.5,47.5
"31784",58.3541688822021,-35.5,47.5
"31785",60.3593260635226,-34.5,47.5
"31786",60.3803587618004,-33.5,47.5
"31787",60.571214840572,-32.5,47.5
"31788",63.3414238276648,-31.5,47.5
"31789",64.2030494406555,-30.5,47.5
"31790",64.9698914886695,-29.5,47.5
"31791",64.8239212437457,-28.5,47.5
"31792",59.5034076348149,-27.5,47.5
"31793",59.2774208711184,-26.5,47.5
"31794",61.1377753262299,-25.5,47.5
"31795",66.9221566789671,-24.5,47.5
"31796",76.1946678879991,-23.5,47.5
"31797",78.3342930449784,-22.5,47.5
"31798",74.3192239638456,-21.5,47.5
"31799",65.0659093575818,-20.5,47.5
"31800",64.8834692571081,-19.5,47.5
"31801",72.1713398849094,-18.5,47.5
"31802",71.1398456244577,-17.5,47.5
"31803",73.8343243531046,-16.5,47.5
"31804",68.8975179455305,-15.5,47.5
"31805",66.0175175260052,-14.5,47.5
"31806",55.1759925278284,-13.5,47.5
"31807",58.9782830494439,-12.5,47.5
"31808",63.052420350054,-11.5,47.5
"31809",60.8106455016639,-10.5,47.5
"31810",64.3014250489246,-9.5,47.5
"31811",64.2885664166755,-8.5,47.5
"31812",74.920774993162,-7.5,47.5
"31813",80.7315653995768,-6.5,47.5
"31814",87.8533053434894,-5.5,47.5
"31815",91.943577916396,-4.5,47.5
"31816",120,140.5,47.5
"31817",120,141.5,47.5
"31818",120,146.5,47.5
"31819",120,147.5,47.5
"31820",120,148.5,47.5
"31821",120,149.5,47.5
"31822",120,150.5,47.5
"31823",114.728125130106,151.5,47.5
"31824",82.5216508416164,152.5,47.5
"31825",101.713394804867,153.5,47.5
"31826",120,154.5,47.5
"31827",113.275338744671,155.5,47.5
"31828",111.80166603397,156.5,47.5
"31829",104.57404269225,157.5,47.5
"31830",110.871689875276,158.5,47.5
"31831",104.90517232474,159.5,47.5
"31832",84.9604309845049,160.5,47.5
"31833",78.9715506279402,161.5,47.5
"31834",76.9739350999046,162.5,47.5
"31835",79.1977033199293,163.5,47.5
"31836",79.0575901918911,164.5,47.5
"31837",75.1441025703322,165.5,47.5
"31838",73.6988616967099,166.5,47.5
"31839",80.4047069739831,167.5,47.5
"31840",80.3308952070681,168.5,47.5
"31841",83.5363763562953,169.5,47.5
"31842",80.5897604980949,170.5,47.5
"31843",76.6627502168315,171.5,47.5
"31844",76.5512195400446,172.5,47.5
"31845",79.209337523958,173.5,47.5
"31846",74.5593968468613,174.5,47.5
"31847",77.7375426057582,175.5,47.5
"31848",81.1577404060808,176.5,47.5
"31849",82.0820199136844,177.5,47.5
"31850",80.2146749314102,178.5,47.5
"31851",70.8745595578708,179.5,47.5
"31852",73.0552611928086,-179.5,48.5
"31853",80.176749358341,-178.5,48.5
"31854",76.4395425138353,-177.5,48.5
"31855",71.6874580343723,-176.5,48.5
"31856",75.9532150666982,-175.5,48.5
"31857",76.3008960680357,-174.5,48.5
"31858",73.7912046062929,-173.5,48.5
"31859",73.2247317657896,-172.5,48.5
"31860",71.7842950890725,-171.5,48.5
"31861",71.3846914357027,-170.5,48.5
"31862",73.5313671974923,-169.5,48.5
"31863",72.2327897744117,-168.5,48.5
"31864",72.2612449854332,-167.5,48.5
"31865",76.4100589944374,-166.5,48.5
"31866",74.7387689029483,-165.5,48.5
"31867",69.9898888435094,-164.5,48.5
"31868",71.9739919113263,-163.5,48.5
"31869",74.8931604608179,-162.5,48.5
"31870",78.1701165917971,-161.5,48.5
"31871",76.990591818905,-160.5,48.5
"31872",70.1528964866574,-159.5,48.5
"31873",59.7997673623172,-158.5,48.5
"31874",62.2347541624494,-157.5,48.5
"31875",62.9808345095295,-156.5,48.5
"31876",60.9755659618857,-155.5,48.5
"31877",60.2031953967363,-154.5,48.5
"31878",53.499564349671,-153.5,48.5
"31879",51.8094792613878,-152.5,48.5
"31880",49.4633558260972,-151.5,48.5
"31881",48.7840365187409,-150.5,48.5
"31882",48.2213881977316,-149.5,48.5
"31883",47.3494011266344,-148.5,48.5
"31884",45.3264296980021,-147.5,48.5
"31885",51.2645883304812,-146.5,48.5
"31886",56.5793875655134,-145.5,48.5
"31887",54.6381874097229,-144.5,48.5
"31888",56.363982092017,-143.5,48.5
"31889",56.0064220210955,-142.5,48.5
"31890",54.8441056296995,-141.5,48.5
"31891",55.8111394942418,-140.5,48.5
"31892",57.6928569505582,-139.5,48.5
"31893",56.1600083249844,-138.5,48.5
"31894",55.1442846772568,-137.5,48.5
"31895",58.4271318997578,-136.5,48.5
"31896",62.3636690990679,-135.5,48.5
"31897",59.1057013341728,-134.5,48.5
"31898",61.4381383799653,-133.5,48.5
"31899",56.6008883065939,-132.5,48.5
"31900",58.0307381306078,-131.5,48.5
"31901",58.9179093730463,-130.5,48.5
"31902",62.4035973259443,-129.5,48.5
"31903",71.6635074322745,-128.5,48.5
"31904",81.064105693381,-127.5,48.5
"31905",120,-126.5,48.5
"31906",120,-125.5,48.5
"31907",120,-63.5,48.5
"31908",120,-62.5,48.5
"31909",120,-61.5,48.5
"31910",120,-60.5,48.5
"31911",120,-59.5,48.5
"31912",120,-52.5,48.5
"31913",120,-51.5,48.5
"31914",120,-50.5,48.5
"31915",109.620252185453,-49.5,48.5
"31916",111.198388955772,-48.5,48.5
"31917",118.833311986577,-47.5,48.5
"31918",108.545806644676,-46.5,48.5
"31919",118.112924158275,-45.5,48.5
"31920",120,-44.5,48.5
"31921",120,-43.5,48.5
"31922",104.808087894863,-42.5,48.5
"31923",63.6571376273054,-41.5,48.5
"31924",57.4316667967859,-40.5,48.5
"31925",59.9948462873619,-39.5,48.5
"31926",56.5503188612002,-38.5,48.5
"31927",62.7058030898685,-37.5,48.5
"31928",60.9839021336191,-36.5,48.5
"31929",57.2371837874476,-35.5,48.5
"31930",65.1848658367799,-34.5,48.5
"31931",64.6979452062816,-33.5,48.5
"31932",59.0119494012147,-32.5,48.5
"31933",57.2267191309939,-31.5,48.5
"31934",65.6008016780249,-30.5,48.5
"31935",66.2885060106874,-29.5,48.5
"31936",59.7264732448065,-28.5,48.5
"31937",62.3128088553086,-27.5,48.5
"31938",59.5930933309492,-26.5,48.5
"31939",60.8082383745133,-25.5,48.5
"31940",74.0058834512485,-24.5,48.5
"31941",70.9288308629711,-23.5,48.5
"31942",74.9866604869923,-22.5,48.5
"31943",71.573292904543,-21.5,48.5
"31944",75.2589826511949,-20.5,48.5
"31945",73.3417332459537,-19.5,48.5
"31946",81.7531269393844,-18.5,48.5
"31947",82.4995732723104,-17.5,48.5
"31948",84.4777300187058,-16.5,48.5
"31949",69.1432895128081,-15.5,48.5
"31950",62.8063455235661,-14.5,48.5
"31951",60.3362298019898,-13.5,48.5
"31952",51.7107863594267,-12.5,48.5
"31953",53.1536806966764,-11.5,48.5
"31954",56.2377849315838,-10.5,48.5
"31955",64.0130114171689,-9.5,48.5
"31956",83.6640621527629,-8.5,48.5
"31957",62.340030944635,-7.5,48.5
"31958",66.593825413287,-6.5,48.5
"31959",95.0924568939015,-5.5,48.5
"31960",120,141.5,48.5
"31961",120,146.5,48.5
"31962",89.9461148345461,149.5,48.5
"31963",118.473648667325,150.5,48.5
"31964",120,151.5,48.5
"31965",109.116940488626,152.5,48.5
"31966",89.0449129573022,153.5,48.5
"31967",99.9258717162226,154.5,48.5
"31968",120,155.5,48.5
"31969",120,156.5,48.5
"31970",118.266464349868,157.5,48.5
"31971",115.662493250213,158.5,48.5
"31972",102.04061531062,159.5,48.5
"31973",113.215148118207,160.5,48.5
"31974",84.7673050279403,161.5,48.5
"31975",80.990536157425,162.5,48.5
"31976",86.4928128770081,163.5,48.5
"31977",87.8371932587381,164.5,48.5
"31978",86.3111645599305,165.5,48.5
"31979",81.9387645379428,166.5,48.5
"31980",89.02566544331,167.5,48.5
"31981",73.2302579873488,168.5,48.5
"31982",76.1031056066433,169.5,48.5
"31983",78.5822185560668,170.5,48.5
"31984",73.2425570194861,171.5,48.5
"31985",80.7045036530353,172.5,48.5
"31986",78.2639811260509,173.5,48.5
"31987",75.124778091797,174.5,48.5
"31988",79.2226821660227,175.5,48.5
"31989",73.2382102223879,176.5,48.5
"31990",74.0157781249221,177.5,48.5
"31991",71.7961109178088,178.5,48.5
"31992",70.541207783956,179.5,48.5
"31993",112.110481748415,-179.5,49.5
"31994",113.787720914706,-178.5,49.5
"31995",100.582686728123,-177.5,49.5
"31996",98.0077263180031,-176.5,49.5
"31997",86.8482580120723,-175.5,49.5
"31998",90.3906533447744,-174.5,49.5
"31999",91.1165774193076,-173.5,49.5
"32000",73.1103507302333,-172.5,49.5
"32001",65.8560313834373,-171.5,49.5
"32002",68.3554738403535,-170.5,49.5
"32003",77.0537945191684,-169.5,49.5
"32004",73.3605417525202,-168.5,49.5
"32005",74.041012375882,-167.5,49.5
"32006",72.9353458858946,-166.5,49.5
"32007",73.5441697753794,-165.5,49.5
"32008",74.9481529791373,-164.5,49.5
"32009",78.5738526910618,-163.5,49.5
"32010",75.1181676830403,-162.5,49.5
"32011",72.75208612556,-161.5,49.5
"32012",73.1489942960915,-160.5,49.5
"32013",75.0647274212423,-159.5,49.5
"32014",68.5554511332475,-158.5,49.5
"32015",70.2771872957584,-157.5,49.5
"32016",69.925651868429,-156.5,49.5
"32017",67.7940790689526,-155.5,49.5
"32018",64.5786315541429,-154.5,49.5
"32019",63.7832032847208,-153.5,49.5
"32020",61.3003390450131,-152.5,49.5
"32021",58.0433885714059,-151.5,49.5
"32022",60.5783164691933,-150.5,49.5
"32023",55.2675513816169,-149.5,49.5
"32024",52.0112834173784,-148.5,49.5
"32025",53.4707335992941,-147.5,49.5
"32026",52.2042934200596,-146.5,49.5
"32027",58.4380549581665,-145.5,49.5
"32028",56.1792833069975,-144.5,49.5
"32029",56.9193974207282,-143.5,49.5
"32030",59.6920979778217,-142.5,49.5
"32031",57.6986878211292,-141.5,49.5
"32032",60.0962382476132,-140.5,49.5
"32033",59.3821204740764,-139.5,49.5
"32034",57.6045403261985,-138.5,49.5
"32035",56.6641953324523,-137.5,49.5
"32036",61.3468203345066,-136.5,49.5
"32037",58.9181494814882,-135.5,49.5
"32038",60.0918205369549,-134.5,49.5
"32039",61.9313654060869,-133.5,49.5
"32040",59.7196952102051,-132.5,49.5
"32041",58.5021856978603,-131.5,49.5
"32042",61.321337659969,-130.5,49.5
"32043",89.7253868716257,-129.5,49.5
"32044",119.114314569186,-128.5,49.5
"32045",120,-127.5,49.5
"32046",120,-60.5,49.5
"32047",120,-59.5,49.5
"32048",120,-58.5,49.5
"32049",120,-52.5,49.5
"32050",117.914632870133,-51.5,49.5
"32051",119.714870291304,-50.5,49.5
"32052",115.995830157272,-49.5,49.5
"32053",120,-48.5,49.5
"32054",120,-47.5,49.5
"32055",120,-46.5,49.5
