"","Temperature.X100","Temperature.Longitude","Temperature.Latitude"
"28913",21.306,-46.5,29.5
"28914",21.091,-45.5,29.5
"28915",20.213,-44.5,29.5
"28916",20.838,-43.5,29.5
"28917",20.4,-42.5,29.5
"28918",20.52,-41.5,29.5
"28919",20.558,-40.5,29.5
"28920",20.473,-39.5,29.5
"28921",20.194,-38.5,29.5
"28922",20.593,-37.5,29.5
"28923",20.803,-36.5,29.5
"28924",20.657,-35.5,29.5
"28925",20.781,-34.5,29.5
"28926",20.624,-33.5,29.5
"28927",20.212,-32.5,29.5
"28928",20.528,-31.5,29.5
"28929",20.241,-30.5,29.5
"28930",20.159,-29.5,29.5
"28931",19.957,-28.5,29.5
"28932",19.75,-27.5,29.5
"28933",19.314,-26.5,29.5
"28934",19.398,-25.5,29.5
"28935",19.319,-24.5,29.5
"28936",19.224,-23.5,29.5
"28937",19.27,-22.5,29.5
"28938",19.235,-21.5,29.5
"28939",19.214,-20.5,29.5
"28940",18.496,-19.5,29.5
"28941",18.583,-18.5,29.5
"28942",18.633,-17.5,29.5
"28943",18.65,-16.5,29.5
"28944",18.213,-15.5,29.5
"28945",17.995,-14.5,29.5
"28946",17.687,-13.5,29.5
"28947",17.597,-12.5,29.5
"28948",17.142,-11.5,29.5
"28949",17.38,-10.5,29.5
"28953",18.441,126.5,29.5
"28954",21.702,127.5,29.5
"28955",23.145,128.5,29.5
"28956",23.304,129.5,29.5
"28957",23.162,130.5,29.5
"28958",22.071,131.5,29.5
"28959",21.241,132.5,29.5
"28960",20.83,133.5,29.5
"28961",20.339,134.5,29.5
"28962",20.265,135.5,29.5
"28963",20.006,136.5,29.5
"28964",20.216,137.5,29.5
"28965",20.098,138.5,29.5
"28966",19.967,139.5,29.5
"28967",19.819,140.5,29.5
"28968",19.624,141.5,29.5
"28969",19.509,142.5,29.5
"28970",19.322,143.5,29.5
"28971",19.166,144.5,29.5
"28972",19.165,145.5,29.5
"28973",19.043,146.5,29.5
"28974",19.051,147.5,29.5
"28975",18.933,148.5,29.5
"28976",19.014,149.5,29.5
"28977",19.195,150.5,29.5
"28978",19.186,151.5,29.5
"28979",19.119,152.5,29.5
"28980",18.937,153.5,29.5
"28981",18.919,154.5,29.5
"28982",18.835,155.5,29.5
"28983",18.643,156.5,29.5
"28984",19.002,157.5,29.5
"28985",18.772,158.5,29.5
"28986",18.638,159.5,29.5
"28987",18.944,160.5,29.5
"28988",18.795,161.5,29.5
"28989",18.711,162.5,29.5
"28990",18.82,163.5,29.5
"28991",18.611,164.5,29.5
"28992",18.374,165.5,29.5
"28993",18.324,166.5,29.5
"28994",18.383,167.5,29.5
"28995",18.469,168.5,29.5
"28996",18.575,169.5,29.5
"28997",18.543,170.5,29.5
"28998",18.396,171.5,29.5
"28999",18.204,172.5,29.5
"29000",18.041,173.5,29.5
"29001",18.789,174.5,29.5
"29002",18.327,175.5,29.5
"29003",18.206,176.5,29.5
"29004",17.991,177.5,29.5
"29005",18.035,178.5,29.5
"29006",17.979,179.5,29.5
"29007",17.247,-179.5,30.5
"29008",16.962,-178.5,30.5
"29009",16.93,-177.5,30.5
"29010",17.26,-176.5,30.5
"29011",16.857,-175.5,30.5
"29012",17.046,-174.5,30.5
"29013",16.951,-173.5,30.5
"29014",17.264,-172.5,30.5
"29015",16.657,-171.5,30.5
"29016",17.131,-170.5,30.5
"29017",17.289,-169.5,30.5
"29018",17.277,-168.5,30.5
"29019",16.935,-167.5,30.5
"29020",16.541,-166.5,30.5
"29021",16.283,-165.5,30.5
"29022",16.871,-164.5,30.5
"29023",17.197,-163.5,30.5
"29024",17.022,-162.5,30.5
"29025",17.108,-161.5,30.5
"29026",17.132,-160.5,30.5
"29027",17.601,-159.5,30.5
"29028",18.749,-158.5,30.5
"29029",18.083,-157.5,30.5
"29030",18.058,-156.5,30.5
"29031",18.375,-155.5,30.5
"29032",17.886,-154.5,30.5
"29033",17.959,-153.5,30.5
"29034",17.753,-152.5,30.5
"29035",17.537,-151.5,30.5
"29036",17.543,-150.5,30.5
"29037",18.507,-149.5,30.5
"29038",18.744,-148.5,30.5
"29039",18.588,-147.5,30.5
"29040",18.177,-146.5,30.5
"29041",18.516,-145.5,30.5
"29042",18.503,-144.5,30.5
"29043",18.485,-143.5,30.5
"29044",18.594,-142.5,30.5
"29045",18.469,-141.5,30.5
"29046",18.647,-140.5,30.5
"29047",18.579,-139.5,30.5
"29048",18.024,-138.5,30.5
"29049",18.202,-137.5,30.5
"29050",18.583,-136.5,30.5
"29051",17.851,-135.5,30.5
"29052",17.527,-134.5,30.5
"29053",17.528,-133.5,30.5
"29054",17.487,-132.5,30.5
"29055",17.124,-131.5,30.5
"29056",16.804,-130.5,30.5
"29057",16.774,-129.5,30.5
"29058",16.375,-128.5,30.5
"29059",15.439,-127.5,30.5
"29060",15.175,-126.5,30.5
"29061",14.653,-125.5,30.5
"29062",13.218,-124.5,30.5
"29063",12.728,-123.5,30.5
"29064",12.991,-122.5,30.5
"29065",12.646,-121.5,30.5
"29066",12.39,-120.5,30.5
"29067",11.47,-119.5,30.5
"29068",11.36,-118.5,30.5
"29069",11.15,-117.5,30.5
"29070",10.905,-116.5,30.5
"29072",23.955,-79.5,30.5
"29073",23.751,-78.5,30.5
"29074",22.802,-77.5,30.5
"29075",22.123,-76.5,30.5
"29076",21.527,-75.5,30.5
"29077",20.921,-74.5,30.5
"29078",20.884,-73.5,30.5
"29079",20.807,-72.5,30.5
"29080",20.541,-71.5,30.5
"29081",20.412,-70.5,30.5
"29082",20.453,-69.5,30.5
"29083",20.546,-68.5,30.5
"29084",20.321,-67.5,30.5
"29085",20.558,-66.5,30.5
"29086",20.504,-65.5,30.5
"29087",20.561,-64.5,30.5
"29088",20.311,-63.5,30.5
"29089",20.643,-62.5,30.5
"29090",20.795,-61.5,30.5
"29091",20.759,-60.5,30.5
"29092",20.173,-59.5,30.5
"29093",20.192,-58.5,30.5
"29094",20.251,-57.5,30.5
"29095",20.167,-56.5,30.5
"29096",20.283,-55.5,30.5
"29097",20.346,-54.5,30.5
"29098",20.496,-53.5,30.5
"29099",20.711,-52.5,30.5
"29100",19.893,-51.5,30.5
"29101",20.188,-50.5,30.5
"29102",20.264,-49.5,30.5
"29103",19.965,-48.5,30.5
"29104",20.306,-47.5,30.5
"29105",20.312,-46.5,30.5
"29106",19.963,-45.5,30.5
"29107",20.278,-44.5,30.5
"29108",20.09,-43.5,30.5
"29109",20.04,-42.5,30.5
"29110",19.869,-41.5,30.5
"29111",20.054,-40.5,30.5
"29112",20.078,-39.5,30.5
"29113",19.894,-38.5,30.5
"29114",20.155,-37.5,30.5
"29115",20.092,-36.5,30.5
"29116",19.988,-35.5,30.5
"29117",19.586,-34.5,30.5
"29118",20.09,-33.5,30.5
"29119",19.668,-32.5,30.5
"29120",19.509,-31.5,30.5
"29121",19.588,-30.5,30.5
"29122",19.563,-29.5,30.5
"29123",19.501,-28.5,30.5
"29124",19.381,-27.5,30.5
"29125",19.129,-26.5,30.5
"29126",18.98,-25.5,30.5
"29127",18.968,-24.5,30.5
"29128",19.022,-23.5,30.5
"29129",18.827,-22.5,30.5
"29130",18.771,-21.5,30.5
"29131",18.733,-20.5,30.5
"29132",18.545,-19.5,30.5
"29133",18.366,-18.5,30.5
"29134",18.515,-17.5,30.5
"29135",18.282,-16.5,30.5
"29136",17.911,-15.5,30.5
"29137",17.82,-14.5,30.5
"29138",17.504,-13.5,30.5
"29139",17.331,-12.5,30.5
"29140",17.039,-11.5,30.5
"29141",16.676,-10.5,30.5
"29146",17.903,127.5,30.5
"29147",19.387,128.5,30.5
"29148",19.741,129.5,30.5
"29149",19.942,130.5,30.5
"29150",21.183,131.5,30.5
"29151",21.49,132.5,30.5
"29152",20.902,133.5,30.5
"29153",20.23,134.5,30.5
"29154",20.19,135.5,30.5
"29155",20.102,136.5,30.5
"29156",20.295,137.5,30.5
"29157",20.25,138.5,30.5
"29158",20.343,139.5,30.5
"29159",20.078,140.5,30.5
"29160",19.679,141.5,30.5
"29161",19.419,142.5,30.5
"29162",19.339,143.5,30.5
"29163",19.169,144.5,30.5
"29164",18.98,145.5,30.5
"29165",18.961,146.5,30.5
"29166",19.043,147.5,30.5
"29167",19.172,148.5,30.5
"29168",18.723,149.5,30.5
"29169",18.982,150.5,30.5
"29170",18.829,151.5,30.5
"29171",18.797,152.5,30.5
"29172",18.681,153.5,30.5
"29173",18.857,154.5,30.5
"29174",18.702,155.5,30.5
"29175",18.572,156.5,30.5
"29176",18.71,157.5,30.5
"29177",18.714,158.5,30.5
"29178",18.775,159.5,30.5
"29179",18.784,160.5,30.5
"29180",18.757,161.5,30.5
"29181",18.511,162.5,30.5
"29182",18.367,163.5,30.5
"29183",18.546,164.5,30.5
"29184",18.524,165.5,30.5
"29185",18.305,166.5,30.5
"29186",18.036,167.5,30.5
"29187",18.006,168.5,30.5
"29188",17.984,169.5,30.5
"29189",18.071,170.5,30.5
"29190",17.962,171.5,30.5
"29191",17.706,172.5,30.5
"29192",17.697,173.5,30.5
"29193",17.587,174.5,30.5
"29194",17.938,175.5,30.5
"29195",17.507,176.5,30.5
"29196",17.503,177.5,30.5
"29197",17.682,178.5,30.5
"29198",17.021,179.5,30.5
"29199",16.888,-179.5,31.5
"29200",16.524,-178.5,31.5
"29201",16.595,-177.5,31.5
"29202",16.788,-176.5,31.5
"29203",16.801,-175.5,31.5
"29204",17.09,-174.5,31.5
"29205",16.133,-173.5,31.5
"29206",16.209,-172.5,31.5
"29207",16.645,-171.5,31.5
"29208",16.416,-170.5,31.5
"29209",16.174,-169.5,31.5
"29210",16.054,-168.5,31.5
"29211",16.464,-167.5,31.5
"29212",16.112,-166.5,31.5
"29213",15.51,-165.5,31.5
"29214",15.975,-164.5,31.5
"29215",16.048,-163.5,31.5
"29216",15.69,-162.5,31.5
"29217",16.045,-161.5,31.5
"29218",15.909,-160.5,31.5
"29219",16.391,-159.5,31.5
"29220",15.883,-158.5,31.5
"29221",15.749,-157.5,31.5
"29222",16.094,-156.5,31.5
"29223",17.246,-155.5,31.5
"29224",16.937,-154.5,31.5
"29225",16.543,-153.5,31.5
"29226",16.628,-152.5,31.5
"29227",16.431,-151.5,31.5
"29228",16.976,-150.5,31.5
"29229",17.488,-149.5,31.5
"29230",17.903,-148.5,31.5
"29231",17.699,-147.5,31.5
"29232",17.734,-146.5,31.5
"29233",17.98,-145.5,31.5
"29234",18.171,-144.5,31.5
"29235",17.997,-143.5,31.5
"29236",17.802,-142.5,31.5
"29237",18.036,-141.5,31.5
"29238",17.983,-140.5,31.5
"29239",17.775,-139.5,31.5
"29240",17.827,-138.5,31.5
"29241",17.438,-137.5,31.5
"29242",17.331,-136.5,31.5
"29243",16.923,-135.5,31.5
"29244",16.542,-134.5,31.5
"29245",16.66,-133.5,31.5
"29246",16.547,-132.5,31.5
"29247",16.716,-131.5,31.5
"29248",16.513,-130.5,31.5
"29249",16.374,-129.5,31.5
"29250",16.047,-128.5,31.5
"29251",14.95,-127.5,31.5
"29252",14.472,-126.5,31.5
"29253",13.809,-125.5,31.5
"29254",12.756,-124.5,31.5
"29255",12.546,-123.5,31.5
"29256",11.925,-122.5,31.5
"29257",11.636,-121.5,31.5
"29258",11.69,-120.5,31.5
"29259",10.392,-119.5,31.5
"29260",10.401,-118.5,31.5
"29261",10.564,-117.5,31.5
"29264",24.4,-78.5,31.5
"29265",24.022,-77.5,31.5
"29266",22.807,-76.5,31.5
"29267",21.802,-75.5,31.5
"29268",20.849,-74.5,31.5
"29269",20.845,-73.5,31.5
"29270",20.53,-72.5,31.5
"29271",20.305,-71.5,31.5
"29272",20.448,-70.5,31.5
"29273",20.38,-69.5,31.5
"29274",20.398,-68.5,31.5
"29275",20.393,-67.5,31.5
"29276",20.068,-66.5,31.5
"29277",20.371,-65.5,31.5
"29278",20.077,-64.5,31.5
"29279",20.353,-63.5,31.5
"29280",20.287,-62.5,31.5
"29281",20.471,-61.5,31.5
"29282",20.093,-60.5,31.5
"29283",20.004,-59.5,31.5
"29284",19.925,-58.5,31.5
"29285",20.138,-57.5,31.5
"29286",20.139,-56.5,31.5
"29287",20.109,-55.5,31.5
"29288",20.067,-54.5,31.5
"29289",20.468,-53.5,31.5
"29290",20.131,-52.5,31.5
"29291",20.035,-51.5,31.5
"29292",20.305,-50.5,31.5
"29293",20.237,-49.5,31.5
"29294",20.006,-48.5,31.5
"29295",19.543,-47.5,31.5
"29296",20.078,-46.5,31.5
"29297",20.011,-45.5,31.5
"29298",19.409,-44.5,31.5
"29299",19.995,-43.5,31.5
"29300",19.724,-42.5,31.5
"29301",19.613,-41.5,31.5
"29302",19.787,-40.5,31.5
"29303",19.562,-39.5,31.5
"29304",19.532,-38.5,31.5
"29305",19.608,-37.5,31.5
"29306",19.554,-36.5,31.5
"29307",19.488,-35.5,31.5
"29308",19.486,-34.5,31.5
"29309",19.42,-33.5,31.5
"29310",19.496,-32.5,31.5
"29311",19.29,-31.5,31.5
"29312",19.286,-30.5,31.5
"29313",19.046,-29.5,31.5
"29314",19.123,-28.5,31.5
"29315",19.199,-27.5,31.5
"29316",18.931,-26.5,31.5
"29317",18.94,-25.5,31.5
"29318",18.772,-24.5,31.5
"29319",18.699,-23.5,31.5
"29320",18.804,-22.5,31.5
"29321",18.668,-21.5,31.5
"29322",18.604,-20.5,31.5
"29323",18.305,-19.5,31.5
"29324",18.334,-18.5,31.5
"29325",18.036,-17.5,31.5
"29326",18.152,-16.5,31.5
"29327",17.996,-15.5,31.5
"29328",17.696,-14.5,31.5
"29329",17.476,-13.5,31.5
"29330",17.255,-12.5,31.5
"29331",17.022,-11.5,31.5
"29332",16.754,-10.5,31.5
"29333",16.034,17.5,31.5
"29334",16.262,18.5,31.5
"29335",15.937,19.5,31.5
"29336",17.203,28.5,31.5
"29337",17.212,29.5,31.5
"29342",17.39,127.5,31.5
"29343",18.849,128.5,31.5
"29344",18.205,129.5,31.5
"29345",21.04,132.5,31.5
"29346",20.905,133.5,31.5
"29347",20.495,134.5,31.5
"29348",20.182,135.5,31.5
"29349",20.128,136.5,31.5
"29350",20.192,137.5,31.5
"29351",20.403,138.5,31.5
"29352",20.677,139.5,31.5
"29353",20.437,140.5,31.5
"29354",20.022,141.5,31.5
"29355",19.543,142.5,31.5
"29356",19.459,143.5,31.5
"29357",19.196,144.5,31.5
"29358",19.182,145.5,31.5
"29359",19.252,146.5,31.5
"29360",19.073,147.5,31.5
"29361",19.051,148.5,31.5
"29362",18.867,149.5,31.5
"29363",18.941,150.5,31.5
"29364",18.71,151.5,31.5
"29365",18.738,152.5,31.5
"29366",18.595,153.5,31.5
"29367",18.868,154.5,31.5
"29368",18.573,155.5,31.5
"29369",18.433,156.5,31.5
"29370",18.483,157.5,31.5
"29371",18.515,158.5,31.5
"29372",18.418,159.5,31.5
"29373",18.498,160.5,31.5
"29374",18.462,161.5,31.5
"29375",18.304,162.5,31.5
"29376",18.197,163.5,31.5
"29377",18.413,164.5,31.5
"29378",18.117,165.5,31.5
"29379",18.107,166.5,31.5
"29380",17.979,167.5,31.5
"29381",17.979,168.5,31.5
"29382",17.978,169.5,31.5
"29383",17.699,170.5,31.5
"29384",18.127,171.5,31.5
"29385",17.635,172.5,31.5
"29386",17.692,173.5,31.5
"29387",17.274,174.5,31.5
"29388",17.351,175.5,31.5
"29389",17.032,176.5,31.5
"29390",17.024,177.5,31.5
"29391",17.344,178.5,31.5
"29392",17.302,179.5,31.5
"29393",16.29,-179.5,32.5
"29394",16.258,-178.5,32.5
"29395",16.038,-177.5,32.5
"29396",16.588,-176.5,32.5
"29397",16.351,-175.5,32.5
"29398",16.253,-174.5,32.5
"29399",15.796,-173.5,32.5
"29400",15.957,-172.5,32.5
"29401",15.661,-171.5,32.5
"29402",15.807,-170.5,32.5
"29403",15.702,-169.5,32.5
"29404",15.625,-168.5,32.5
"29405",15.366,-167.5,32.5
"29406",15.587,-166.5,32.5
"29407",15.357,-165.5,32.5
"29408",15.242,-164.5,32.5
"29409",14.89,-163.5,32.5
"29410",15.166,-162.5,32.5
"29411",15.694,-161.5,32.5
"29412",15.485,-160.5,32.5
"29413",15.969,-159.5,32.5
"29414",15.736,-158.5,32.5
"29415",15.424,-157.5,32.5
"29416",15.241,-156.5,32.5
"29417",15.944,-155.5,32.5
"29418",15.195,-154.5,32.5
"29419",15.782,-153.5,32.5
"29420",15.549,-152.5,32.5
"29421",15.826,-151.5,32.5
"29422",16.399,-150.5,32.5
"29423",16.479,-149.5,32.5
"29424",16.548,-148.5,32.5
"29425",16.912,-147.5,32.5
"29426",17.168,-146.5,32.5
"29427",16.764,-145.5,32.5
"29428",16.911,-144.5,32.5
"29429",17.203,-143.5,32.5
"29430",16.966,-142.5,32.5
"29431",17.134,-141.5,32.5
"29432",17.377,-140.5,32.5
"29433",17.145,-139.5,32.5
"29434",17.253,-138.5,32.5
"29435",17.088,-137.5,32.5
"29436",16.933,-136.5,32.5
"29437",17.391,-135.5,32.5
"29438",16.338,-134.5,32.5
"29439",15.846,-133.5,32.5
"29440",15.025,-132.5,32.5
"29441",15.554,-131.5,32.5
"29442",15.15,-130.5,32.5
"29443",15.127,-129.5,32.5
"29444",14.739,-128.5,32.5
"29445",14.602,-127.5,32.5
"29446",13.628,-126.5,32.5
"29447",13.084,-125.5,32.5
"29448",12.242,-124.5,32.5
"29449",11.901,-123.5,32.5
"29450",11.263,-122.5,32.5
"29451",10.704,-121.5,32.5
"29452",10.517,-120.5,32.5
"29453",10.107,-119.5,32.5
"29454",10.125,-118.5,32.5
"29455",10.367,-117.5,32.5
"29456",21.665,-78.5,32.5
"29457",23.043,-77.5,32.5
"29458",23.715,-76.5,32.5
"29459",22.465,-75.5,32.5
"29460",20.615,-74.5,32.5
"29461",20.492,-73.5,32.5
"29462",20.689,-72.5,32.5
"29463",20.25,-71.5,32.5
"29464",20.421,-70.5,32.5
"29465",20.266,-69.5,32.5
"29466",20.469,-68.5,32.5
"29467",20.189,-67.5,32.5
"29468",20.27,-66.5,32.5
"29469",20.053,-65.5,32.5
"29470",20.086,-64.5,32.5
"29471",20.134,-63.5,32.5
"29472",20.128,-62.5,32.5
"29473",19.997,-61.5,32.5
"29474",20.104,-60.5,32.5
"29475",19.96,-59.5,32.5
"29476",20.072,-58.5,32.5
"29477",20.019,-57.5,32.5
"29478",19.966,-56.5,32.5
"29479",20.049,-55.5,32.5
"29480",20.022,-54.5,32.5
"29481",19.361,-53.5,32.5
"29482",19.622,-52.5,32.5
"29483",19.746,-51.5,32.5
"29484",19.99,-50.5,32.5
"29485",19.818,-49.5,32.5
"29486",19.567,-48.5,32.5
"29487",19.504,-47.5,32.5
"29488",19.853,-46.5,32.5
"29489",19.297,-45.5,32.5
"29490",19.035,-44.5,32.5
"29491",19.432,-43.5,32.5
"29492",19.361,-42.5,32.5
"29493",19.178,-41.5,32.5
"29494",19.092,-40.5,32.5
"29495",19.161,-39.5,32.5
"29496",19.286,-38.5,32.5
"29497",19.012,-37.5,32.5
"29498",18.93,-36.5,32.5
"29499",19.259,-35.5,32.5
"29500",19.387,-34.5,32.5
"29501",19.263,-33.5,32.5
"29502",19.042,-32.5,32.5
"29503",19.158,-31.5,32.5
"29504",18.966,-30.5,32.5
"29505",18.989,-29.5,32.5
"29506",18.937,-28.5,32.5
"29507",18.728,-27.5,32.5
"29508",18.52,-26.5,32.5
"29509",18.834,-25.5,32.5
"29510",18.523,-24.5,32.5
"29511",18.597,-23.5,32.5
"29512",18.617,-22.5,32.5
"29513",18.393,-21.5,32.5
"29514",18.429,-20.5,32.5
"29515",18.406,-19.5,32.5
"29516",18.204,-18.5,32.5
"29517",18.053,-17.5,32.5
"29518",17.719,-15.5,32.5
"29519",17.539,-14.5,32.5
"29520",17.256,-13.5,32.5
"29521",17.25,-12.5,32.5
"29522",17.244,-11.5,32.5
"29523",16.956,-10.5,32.5
"29524",16.762,-9.5,32.5
"29525",16.292,16.5,32.5
"29526",16.328,17.5,32.5
"29527",16.29,18.5,32.5
"29528",16.309,19.5,32.5
"29529",16.559,24.5,32.5
"29530",17.078,25.5,32.5
"29531",17.1,26.5,32.5
"29532",17.183,27.5,32.5
"29533",17.109,28.5,32.5
"29534",17.143,29.5,32.5
"29535",17.218,30.5,32.5
"29536",17.324,31.5,32.5
"29537",17.279,32.5,32.5
"29538",17.423,33.5,32.5
"29539",17.533,34.5,32.5
"29543",15.739,126.5,32.5
"29544",17.064,127.5,32.5
"29545",17.474,128.5,32.5
"29546",17.973,132.5,32.5
"29547",19.009,133.5,32.5
"29548",21.147,134.5,32.5
"29549",20.908,135.5,32.5
"29550",20.75,136.5,32.5
"29551",20.304,137.5,32.5
"29552",19.982,138.5,32.5
"29553",19.705,139.5,32.5
"29554",20.111,140.5,32.5
"29555",20.083,141.5,32.5
"29556",19.767,142.5,32.5
"29557",19.253,143.5,32.5
"29558",19.525,144.5,32.5
"29559",19.458,145.5,32.5
"29560",19.482,146.5,32.5
"29561",19.165,147.5,32.5
"29562",18.889,148.5,32.5
"29563",18.882,149.5,32.5
"29564",18.741,150.5,32.5
"29565",18.761,151.5,32.5
"29566",19.108,152.5,32.5
"29567",19.052,153.5,32.5
"29568",18.811,154.5,32.5
"29569",18.319,155.5,32.5
"29570",18.18,156.5,32.5
"29571",18.223,157.5,32.5
"29572",18.236,158.5,32.5
"29573",18.147,159.5,32.5
"29574",18.11,160.5,32.5
"29575",18.184,161.5,32.5
"29576",17.991,162.5,32.5
"29577",18.291,163.5,32.5
"29578",18.241,164.5,32.5
"29579",17.837,165.5,32.5
"29580",17.8,166.5,32.5
"29581",17.573,167.5,32.5
"29582",17.752,168.5,32.5
"29583",17.106,169.5,32.5
"29584",17.2,170.5,32.5
"29585",17.437,171.5,32.5
"29586",17.127,172.5,32.5
"29587",17.156,173.5,32.5
"29588",17.288,174.5,32.5
"29589",16.593,175.5,32.5
"29590",17.027,176.5,32.5
"29591",16.846,177.5,32.5
"29592",17.02,178.5,32.5
"29593",16.682,179.5,32.5
"29594",15.417,-179.5,33.5
"29595",16.092,-178.5,33.5
"29596",15.813,-177.5,33.5
"29597",16.021,-176.5,33.5
"29598",15.32,-175.5,33.5
"29599",15.516,-174.5,33.5
"29600",15.346,-173.5,33.5
"29601",15.365,-172.5,33.5
"29602",15.357,-171.5,33.5
"29603",14.868,-170.5,33.5
"29604",15.399,-169.5,33.5
"29605",15.104,-168.5,33.5
"29606",14.953,-167.5,33.5
"29607",14.807,-166.5,33.5
"29608",14.838,-165.5,33.5
"29609",14.671,-164.5,33.5
"29610",14.867,-163.5,33.5
"29611",14.872,-162.5,33.5
"29612",14.549,-161.5,33.5
"29613",14.41,-160.5,33.5
"29614",14.488,-159.5,33.5
"29615",14.506,-158.5,33.5
"29616",14.71,-157.5,33.5
"29617",15.088,-156.5,33.5
"29618",14.848,-155.5,33.5
"29619",15.087,-154.5,33.5
"29620",14.843,-153.5,33.5
"29621",14.457,-152.5,33.5
"29622",15.069,-151.5,33.5
"29623",15.845,-150.5,33.5
"29624",15.378,-149.5,33.5
"29625",15.779,-148.5,33.5
"29626",15.735,-147.5,33.5
"29627",16.463,-146.5,33.5
"29628",16.253,-145.5,33.5
"29629",16.163,-144.5,33.5
"29630",16.612,-143.5,33.5
"29631",16.873,-142.5,33.5
"29632",16.659,-141.5,33.5
"29633",16.397,-140.5,33.5
"29634",16.187,-139.5,33.5
"29635",16.332,-138.5,33.5
"29636",16.429,-137.5,33.5
"29637",16.136,-136.5,33.5
"29638",16.083,-135.5,33.5
"29639",15.838,-134.5,33.5
"29640",15.559,-133.5,33.5
"29641",15.538,-132.5,33.5
"29642",15.855,-131.5,33.5
"29643",14.405,-130.5,33.5
"29644",14.138,-129.5,33.5
"29645",13.875,-128.5,33.5
"29646",13.189,-127.5,33.5
"29647",13.223,-126.5,33.5
"29648",12.409,-125.5,33.5
"29649",11.716,-124.5,33.5
"29650",11.156,-123.5,33.5
"29651",10.635,-122.5,33.5
"29652",10.222,-121.5,33.5
"29653",9.824,-120.5,33.5
"29654",9.848,-119.5,33.5
"29655",10.224,-118.5,33.5
"29658",23.257,-75.5,33.5
"29659",20.982,-74.5,33.5
"29660",20.941,-73.5,33.5
"29661",20.221,-72.5,33.5
"29662",20.381,-71.5,33.5
"29663",20.571,-70.5,33.5
"29664",20.552,-69.5,33.5
"29665",20.253,-68.5,33.5
"29666",20.214,-67.5,33.5
"29667",20.296,-66.5,33.5
"29668",20.226,-65.5,33.5
"29669",20.175,-64.5,33.5
"29670",19.986,-63.5,33.5
"29671",19.946,-62.5,33.5
"29672",20.075,-61.5,33.5
"29673",20.151,-60.5,33.5
"29674",19.897,-59.5,33.5
"29675",19.678,-58.5,33.5
"29676",19.828,-57.5,33.5
"29677",19.778,-56.5,33.5
"29678",19.809,-55.5,33.5
"29679",19.766,-54.5,33.5
"29680",19.731,-53.5,33.5
"29681",19.498,-52.5,33.5
"29682",19.542,-51.5,33.5
"29683",19.568,-50.5,33.5
"29684",19.377,-49.5,33.5
"29685",19.08,-48.5,33.5
"29686",19.176,-47.5,33.5
"29687",19.185,-46.5,33.5
"29688",19.271,-45.5,33.5
"29689",18.902,-44.5,33.5
"29690",18.922,-43.5,33.5
"29691",18.868,-42.5,33.5
"29692",19.119,-41.5,33.5
"29693",18.955,-40.5,33.5
"29694",19.157,-39.5,33.5
"29695",19.057,-38.5,33.5
"29696",19.01,-37.5,33.5
"29697",18.769,-36.5,33.5
"29698",19.134,-35.5,33.5
"29699",18.232,-34.5,33.5
"29700",18.425,-33.5,33.5
"29701",18.296,-32.5,33.5
"29702",18.493,-31.5,33.5
"29703",18.318,-30.5,33.5
"29704",18.389,-29.5,33.5
"29705",18.072,-28.5,33.5
"29706",18.548,-27.5,33.5
"29707",18.377,-26.5,33.5
"29708",18.418,-25.5,33.5
"29709",18.533,-24.5,33.5
"29710",18.317,-23.5,33.5
"29711",18.097,-22.5,33.5
"29712",18.034,-21.5,33.5
"29713",18.206,-20.5,33.5
"29714",17.622,-19.5,33.5
"29715",17.283,-18.5,33.5
"29716",17.709,-17.5,33.5
"29717",17.396,-16.5,33.5
"29718",17.539,-15.5,33.5
"29719",17.318,-14.5,33.5
"29720",17.356,-13.5,33.5
"29721",17.267,-12.5,33.5
"29722",17.322,-11.5,33.5
"29723",16.999,-10.5,33.5
"29724",16.646,-9.5,33.5
"29725",16.452,-8.5,33.5
"29726",16.436,12.5,33.5
"29727",16.819,13.5,33.5
"29728",16.408,14.5,33.5
"29729",16.167,15.5,33.5
"29730",15.97,16.5,33.5
"29731",16.148,17.5,33.5
"29732",15.706,18.5,33.5
"29733",15.833,19.5,33.5
"29734",16.263,20.5,33.5
"29735",16.264,21.5,33.5
"29736",16.1,22.5,33.5
"29737",16.039,23.5,33.5
"29738",16.258,24.5,33.5
"29739",16.659,25.5,33.5
"29740",16.806,26.5,33.5
"29741",16.889,27.5,33.5
"29742",16.984,28.5,33.5
"29743",17.116,29.5,33.5
"29744",16.909,30.5,33.5
"29745",17.204,31.5,33.5
"29746",17.394,32.5,33.5
"29747",17.453,33.5,33.5
"29748",17.516,34.5,33.5
"29754",13.831,126.5,33.5
"29755",15.601,127.5,33.5
"29756",16.76,128.5,33.5
"29757",16.834,129.5,33.5
"29758",16.481,136.5,33.5
"29759",16.401,137.5,33.5
"29760",16.961,138.5,33.5
"29761",18.512,139.5,33.5
"29762",19.94,140.5,33.5
"29763",20.223,141.5,33.5
"29764",19.788,142.5,33.5
"29765",19.6,143.5,33.5
"29766",19.451,144.5,33.5
"29767",19.533,145.5,33.5
"29768",19.259,146.5,33.5
"29769",19.541,147.5,33.5
"29770",19.37,148.5,33.5
"29771",19.384,149.5,33.5
"29772",18.995,150.5,33.5
"29773",18.901,151.5,33.5
